id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
17776269,27047894,Werner,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.4962768554688,13.4128084182739,Entire home/apt,80,3,11,1,28
26096677,13700430,William,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5075263977051,13.4562606811523,Entire home/apt,80,2,1,1,0
2046400,9884877,Wolf,Mitte,Alexanderplatz,52.5087051391602,13.4235439300537,Entire home/apt,80,7,2,1,0
173153,826546,Wolfgang,Pankow,Prenzlauer Berg Südwest,52.5305480957031,13.4070167541504,Entire home/apt,80,2,33,1,0
24727304,105308428,Wolfgang,Charlottenburg-Wilm.,Neue Kantstraße,52.5077323913574,13.2876491546631,Entire home/apt,80,2,8,1,34
8669356,45543022,Xiaojing,Treptow - Köpenick,Baumschulenweg,52.4721565246582,13.4904203414917,Entire home/apt,80,1,32,1,360
14109209,6921828,Yuergen,Mitte,Brunnenstr. Nord,52.5491981506348,13.3837604522705,Entire home/apt,80,2,1,1,0
26771716,82927975,Zachar,Pankow,Prenzlauer Berg Nordwest,52.5510520935059,13.4118404388428,Private room,80,1,9,12,323
26771896,82927975,Zachar,Pankow,Prenzlauer Berg Nordwest,52.5513839721680,13.4122867584229,Private room,80,1,4,12,334
26782708,82927975,Zachar,Pankow,Prenzlauer Berg Nordwest,52.5511131286621,13.4109811782837,Private room,80,1,20,12,324
6805198,4652646,Zoe,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.5190887451172,13.4285964965820,Entire home/apt,80,3,9,1,0
24010257,28152285,Zoe,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.4992103576660,13.4657783508301,Entire home/apt,80,2,7,1,26
26407700,104507012,Zoé,Charlottenburg-Wilm.,Schloß Charlottenburg,52.5181808471680,13.2988548278809,Private room,80,1,9,1,361
24663425,161217007,Zyzy,Charlottenburg-Wilm.,Neue Kantstraße,52.5054817199707,13.3030157089233,Entire home/apt,80,7,6,2,356
20109070,141539959,Alexander - NOVASOL,Spandau,Gatow / Kladow,52.4557151794434,13.1182098388672,Entire home/apt,81,7,1,3,232
2084992,6302373,Andreas,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4887351989746,13.4142799377441,Entire home/apt,81,5,9,1,0
7936990,1929354,Belu,Pankow,Helmholtzplatz,52.5421981811523,13.4227056503296,Entire home/apt,81,5,19,1,0
6499198,33971648,Britt,Charlottenburg-Wilm.,Schloß Charlottenburg,52.5110740661621,13.3003711700439,Entire home/apt,81,3,0,1,0
8663668,7002713,Dobromiła,Charlottenburg-Wilm.,Grunewald,52.4888343811035,13.2981691360474,Entire home/apt,81,2,53,1,360
16484124,108229492,Hubertus,Pankow,Prenzlauer Berg Süd,52.5406379699707,13.4250822067261,Entire home/apt,81,2,7,1,0
1592849,8496138,Jiré,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5025405883789,13.4358053207397,Entire home/apt,81,2,29,1,46
28909682,34705166,Johannes,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5232543945312,13.4542140960693,Entire home/apt,81,2,0,17,342
151249,728298,Julia,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.4967803955078,13.4167947769165,Entire home/apt,81,1,10,1,342
18006487,123775069,Karl-Heinz,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.5023307800293,13.3806447982788,Entire home/apt,81,180,0,1,6
6420032,33493499,Katrin,Marzahn - Hellersdorf,Mahlsdorf,52.5126075744629,13.6175098419189,Entire home/apt,81,3,94,1,25
6238160,32373573,Max&Rose,Mitte,Regierungsviertel,52.5107460021973,13.3823785781860,Entire home/apt,81,4,11,1,0
14436882,23159270,Olive,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4984092712402,13.4361152648926,Entire home/apt,81,1,26,1,287
18766911,130580934,Roghieh,Tempelhof - Schöneberg,Schöneberg-Nord,52.4977836608887,13.3401556015015,Entire home/apt,81,2,3,1,310
16342324,8865537,Roni,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5116271972656,13.4554948806763,Entire home/apt,81,3,16,1,0
29453151,15145288,Agnes,Charlottenburg-Wilm.,Halensee,52.4963226318359,13.2859058380127,Entire home/apt,82,1,0,3,151
969200,163384,Alan & Kasia,Pankow,Prenzlauer Berg Nord,52.5420608520508,13.4382858276367,Entire home/apt,82,3,237,10,322
27120196,163384,Alan & Kasia,Pankow,Prenzlauer Berg Nord,52.5467910766602,13.4262752532959,Entire home/apt,82,3,10,10,300
363454,1836439,Alexander,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4932289123535,13.4118299484253,Entire home/apt,82,3,180,2,262
1325308,7192970,Anna,Pankow,Prenzlauer Berg Ost,52.5263175964355,13.4540500640869,Entire home/apt,82,5,2,1,67
18986200,42048631,Archibald,Charlottenburg-Wilm.,Westend,52.5120658874512,13.2783823013306,Entire home/apt,82,2,6,5,307
23168965,171888293,Flo,Mitte,Moabit Ost,52.5340270996094,13.3487987518311,Entire home/apt,82,1,47,1,127
236509,1240004,Georg,Mitte,Alexanderplatz,52.5157890319824,13.4185495376587,Entire home/apt,82,90,39,2,244
28794758,69593480,Jessie,Charlottenburg-Wilm.,Wiesbadener Straße,52.4780349731445,13.3112869262695,Entire home/apt,82,30,0,2,76
18714605,390380,Kristina,Pankow,Helmholtzplatz,52.5446281433105,13.4214982986450,Entire home/apt,82,7,3,1,0
106331,551159,Lauri,Pankow,Prenzlauer Berg Süd,52.5337028503418,13.4366989135742,Entire home/apt,82,60,91,2,319
14812057,92439284,Mike,Pankow,Helmholtzplatz,52.5451164245605,13.4234781265259,Private room,82,7,9,1,110
6082276,30821713,Mohinder,Mitte,Alexanderplatz,52.5260810852051,13.4096536636353,Entire home/apt,82,3,14,1,0
16045294,8664341,Nino,Tempelhof - Schöneberg,Schöneberg-Süd,52.4886016845703,13.3510503768921,Entire home/apt,82,56,8,2,310
7813460,31958108,Ole,Neukölln,Reuterstraße,52.4852180480957,13.4438867568970,Entire home/apt,82,5,3,1,0
7044546,19623236,Oliver,Mitte,Alexanderplatz,52.5275115966797,13.4069404602051,Entire home/apt,82,30,5,1,141
8737531,45841317,Pascale,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4944763183594,13.3973388671875,Entire home/apt,82,7,5,1,0
1544666,8228269,Ramona,Mitte,Brunnenstr. Süd,52.5350608825684,13.4009532928467,Entire home/apt,82,5,10,1,159
9146168,3582357,Sheila,Mitte,Moabit West,52.5298004150391,13.3359212875366,Entire home/apt,82,1,0,1,0
9672383,49980517,Verena,Charlottenburg-Wilm.,Mierendorffplatz,52.5242424011230,13.3027982711792,Private room,82,4,0,1,0
9202874,4328532,Andrew,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.4998474121094,13.3877067565918,Entire home/apt,83,1,13,1,0
12937900,71062166,Brigitte,Pankow,Karow,52.6164741516113,13.4843225479126,Entire home/apt,83,4,7,1,125
19637319,11622691,Daniel,Lichtenberg,Neu Lichtenberg,52.5032920837402,13.4805850982666,Entire home/apt,83,4,5,2,0
26246641,197265855,Flo,Mitte,Brunnenstr. Süd,52.5349693298340,13.4065256118774,Entire home/apt,83,1,36,1,130
16410022,38357328,Franziska,Pankow,Prenzlauer Berg Südwest,52.5307769775391,13.4071893692017,Entire home/apt,83,3,71,2,19
18773184,2217,Ian,Mitte,Wedding Zentrum,52.5524063110352,13.3759412765503,Entire home/apt,83,4,36,4,166
24743017,187062861,Jj,Neukölln,Neuköllner Mitte/Zentrum,52.4825935363770,13.4295568466187,Entire home/apt,83,60,10,1,91
15214733,96666255,Judith,Treptow - Köpenick,Johannisthal,52.4341239929199,13.5120725631714,Entire home/apt,83,2,4,1,0
3418671,17235252,Katharina,Pankow,Prenzlauer Berg Süd,52.5366325378418,13.4268693923950,Private room,83,5,10,1,9
29675993,12831548,Martin,Neukölln,Schillerpromenade,52.4736671447754,13.4251670837402,Entire home/apt,83,2,0,4,141
21560531,91856831,Ramon,Mitte,Moabit Ost,52.5288543701172,13.3723039627075,Entire home/apt,83,180,29,2,251
15939680,7113017,Rom,Mitte,Alexanderplatz,52.5328407287598,13.3781404495239,Entire home/apt,83,3,9,2,42
21875024,10799347,Stani,Charlottenburg-Wilm.,Schloß Charlottenburg,52.5137634277344,13.2956638336182,Entire home/apt,83,60,0,1,330
456902,2271792,Stefan,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4929504394531,13.4128580093384,Entire home/apt,83,2,211,1,254
4780387,3553399,Verena,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.4993667602539,13.4287776947021,Private room,83,2,4,1,0
68448,163384,Alan & Kasia,Pankow,Prenzlauer Berg Nord,52.5497970581055,13.4159593582153,Entire home/apt,84,3,220,10,315
28325360,148226214,Alexandra,Lichtenberg,Karlshorst,52.4817848205566,13.5244102478027,Entire home/apt,84,7,0,4,89
21456676,1315189,Axel,Mitte,Regierungsviertel,52.5101547241211,13.3914976119995,Entire home/apt,84,2,20,6,155
21458398,1315189,Axel,Mitte,Regierungsviertel,52.5103645324707,13.3906383514404,Entire home/apt,84,2,16,6,156
3565705,7180290,Benedict,Pankow,Prenzlauer Berg Nord,52.5500106811523,13.4250631332397,Entire home/apt,84,4,5,1,6
26970536,59442407,Bernhard,Mitte,Alexanderplatz,52.5291976928711,13.3803663253784,Entire home/apt,84,1,88,19,350
21812023,2156512,Carlos,Mitte,Alexanderplatz,52.5236320495605,13.3988771438599,Private room,84,1,51,1,21
12492642,12665020,Dalai,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5148468017578,13.4580316543579,Entire home/apt,84,2,28,1,315
316462,98237,Damian,Mitte,Brunnenstr. Süd,52.5288047790527,13.3884716033936,Entire home/apt,84,1,234,3,343
14120703,67024403,Detlef,Mitte,Moabit West,52.5242118835449,13.3376388549805,Entire home/apt,84,1,0,1,0
2354413,2210302,Fanny,Charlottenburg-Wilm.,Neue Kantstraße,52.5003318786621,13.3044567108154,Entire home/apt,84,7,2,1,0
13838372,15217798,Francisco,Mitte,Tiergarten Süd,52.4998512268066,13.3636341094971,Private room,84,2,89,2,107
7487319,39213468,Gregor,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5157241821289,13.4370393753052,Entire home/apt,84,2,8,1,0
16268992,20705098,Hanna,Neukölln,Schillerpromenade,52.4703559875488,13.4271812438965,Private room,84,4,26,1,89
9127963,46349020,Jakob,Mitte,Alexanderplatz,52.5267372131348,13.4103565216064,Entire home/apt,84,1,216,3,320
18480734,127840652,Jan,Pankow,Prenzlauer Berg Süd,52.5303726196289,13.4309082031250,Entire home/apt,84,3,62,1,327
19237459,118508670,Jan,Mitte,Alexanderplatz,52.5275459289551,13.4013452529907,Private room,84,2,45,1,0
23623112,176750828,Jürgen,Spandau,Wilhelmstadt,52.5135498046875,13.2022247314453,Entire home/apt,84,2,1,1,305
22382534,3570201,Kamila,Charlottenburg-Wilm.,Kantstraße,52.5070343017578,13.3125514984131,Entire home/apt,84,2,5,1,0
24506971,64166708,María Del Mar,Pankow,Prenzlauer Berg Südwest,52.5301094055176,13.4102516174316,Entire home/apt,84,60,2,6,117
7766201,6577982,Melissa,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5137138366699,13.4493665695190,Entire home/apt,84,3,69,2,107
4303872,12786184,Metin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4943084716797,13.3887395858765,Entire home/apt,84,3,36,1,29
10219452,1399741,Michelle,Mitte,Brunnenstr. Nord,52.5421409606934,13.3717613220215,Entire home/apt,84,2,86,1,40
1566343,8331399,Nana,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.5242385864258,13.4371967315674,Entire home/apt,84,10,1,2,0
16853223,110928653,Nicolas,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5009384155273,13.4573554992676,Entire home/apt,84,6,7,1,0
2153393,3594556,Paul,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4927787780762,13.4394683837891,Entire home/apt,84,3,5,1,0
14692920,2293972,Philipp,Lichtenberg,Neu Lichtenberg,52.5087776184082,13.5045461654663,Entire home/apt,84,1,60,30,340
14163014,2837924,Pia Malina Und Stefan,Neukölln,Rixdorf,52.4736671447754,13.4483327865601,Entire home/apt,84,12,16,4,94
7318438,17948204,Rosa Maria,Neukölln,Reuterstraße,52.4895973205566,13.4301843643188,Entire home/apt,84,3,37,1,0
1559030,3460831,Virginie,Neukölln,Reuterstraße,52.4873199462891,13.4351720809937,Entire home/apt,84,5,182,1,332
15887444,33928548,Abdülaziz Ibrahim,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.5046997070312,13.3998908996582,Entire home/apt,85,1,13,1,328
23033945,29391116,Adeline Helene,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5005989074707,13.4320182800293,Private room,85,3,9,1,15
15783667,8952034,Agnes (Aka Helen Poe),Neukölln,Reuterstraße,52.4930801391602,13.4267539978027,Private room,85,3,38,1,353
19637549,10528756,Agneta,Lichtenberg,Alt-Lichtenberg,52.5169067382812,13.4804887771606,Entire home/apt,85,3,4,1,278
5281256,27341594,Albert,Tempelhof - Schöneberg,Schöneberg-Nord,52.4912071228027,13.3453826904297,Entire home/apt,85,3,114,1,224
10583742,14088893,Alex,Mitte,Alexanderplatz,52.5243225097656,13.4137315750122,Entire home/apt,85,1,1,1,0
22579989,5129957,Alex,Neukölln,Reuterstraße,52.4868049621582,13.4386711120605,Entire home/apt,85,1,0,3,152
238275,1249583,Alexander,Mitte,Alexanderplatz,52.5246582031250,13.4034576416016,Entire home/apt,85,8,7,1,307
22126613,141539959,Alexander - NOVASOL,Mitte,Alexanderplatz,52.5255622863770,13.4114675521851,Entire home/apt,85,7,1,3,282
3857343,19899160,Alexandra,Pankow,Prenzlauer Berg Südwest,52.5404624938965,13.4142713546753,Entire home/apt,85,1,21,1,4
19557035,136955603,Alice,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4897499084473,13.3936033248901,Entire home/apt,85,3,16,1,1
24470026,4293723,Alla,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.4864234924316,13.3337316513062,Entire home/apt,85,2,20,5,4
20673863,2565707,Ambreen,Pankow,Prenzlauer Berg Süd,52.5327720642090,13.4251031875610,Entire home/apt,85,5,1,1,0
25704654,8240216,Andrea,Pankow,Prenzlauer Berg Süd,52.5317459106445,13.4225177764893,Entire home/apt,85,3,1,1,0
25377302,4741875,Andrew,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5143775939941,13.4552907943726,Entire home/apt,85,60,0,1,353
4056046,21034182,Andy,Treptow - Köpenick,Alt  Treptow,52.4913024902344,13.4426479339600,Entire home/apt,85,14,0,1,0
16928813,13783177,Anja,Mitte,Moabit Ost,52.5328636169434,13.3494815826416,Entire home/apt,85,2,49,8,329
19330760,22219389,Ann,Tempelhof - Schöneberg,Schöneberg-Nord,52.5041580200195,13.3422918319702,Entire home/apt,85,60,2,2,358
19867630,2331454,Ann,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4950981140137,13.4287996292114,Entire home/apt,85,3,16,1,40
8067006,10078454,Anna,Neukölln,Neuköllner Mitte/Zentrum,52.4695739746094,13.4352054595947,Entire home/apt,85,1,1,1,0
15098618,3011430,Anna,Pankow,Prenzlauer Berg Süd,52.5311546325684,13.4228420257568,Entire home/apt,85,3,4,1,0
12995222,71613847,Anne,Treptow - Köpenick,Oberschöneweide,52.4593658447266,13.5205497741699,Entire home/apt,85,7,2,6,89
14218009,24536724,Anne,Neukölln,Neuköllner Mitte/Zentrum,52.4675064086914,13.4345312118530,Entire home/apt,85,3,4,1,5
19482358,17790434,Anni,Pankow,Prenzlauer Berg Süd,52.5289001464844,13.4292821884155,Private room,85,30,4,1,36
9768263,21256997,Anton,Pankow,Helmholtzplatz,52.5449104309082,13.4174995422363,Entire home/apt,85,5,10,1,0
8162575,42048631,Archibald,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5139389038086,13.4544935226440,Entire home/apt,85,1,32,5,302
18114782,120044686,Ariane,Treptow - Köpenick,Dammvorstadt,52.4551887512207,13.5790195465088,Entire home/apt,85,2,20,1,0
9216341,8650940,Arne,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4948081970215,13.3819131851196,Entire home/apt,85,5,4,1,0
17071054,95631946,Arne,Tempelhof - Schöneberg,Schöneberg-Süd,52.4808387756348,13.3399276733398,Entire home/apt,85,2,84,1,272
22226936,96812357,Audrey,Pankow,Prenzlauer Berg Südwest,52.5386734008789,13.4135913848877,Entire home/apt,85,3,1,2,0
6035999,31208043,Barbara,Charlottenburg-Wilm.,Kantstraße,52.5076980590820,13.3145866394043,Private room,85,2,59,2,343
545065,2678998,Barbara & Patrick,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5097084045410,13.4526844024658,Entire home/apt,85,3,8,1,0
2081260,2003296,Beatrice,Mitte,Alexanderplatz,52.5075950622559,13.4245767593384,Entire home/apt,85,3,9,1,0
17837214,1625771,Ben,Pankow,Prenzlauer Berg Nordwest,52.5491752624512,13.4112710952759,Entire home/apt,85,1,51,45,132
17951417,1625771,Ben,Tempelhof - Schöneberg,Schöneberg-Süd,52.4852066040039,13.3609962463379,Entire home/apt,85,1,51,45,130
16415384,39586119,Bernhard,Neukölln,Reuterstraße,52.4849472045898,13.4335680007935,Entire home/apt,85,5,44,2,319
15163046,89057986,Birgit,Pankow,Prenzlauer Berg Süd,52.5331497192383,13.4287891387939,Entire home/apt,85,30,1,7,343
16431212,89057986,Birgit,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.5238075256348,13.4465456008911,Entire home/apt,85,7,2,7,303
29255434,26301870,Birgit,Pankow,Prenzlauer Berg Süd,52.5321273803711,13.4243745803833,Entire home/apt,85,3,1,1,61
6905833,3947139,Brianne,Pankow,Prenzlauer Berg Süd,52.5320930480957,13.4209947586060,Entire home/apt,85,3,5,2,0
618234,2888630,Carlos,Neukölln,Reuterstraße,52.4899673461914,13.4348335266113,Entire home/apt,85,3,44,1,0
10785214,30013911,Carsten,Neukölln,Schillerpromenade,52.4729385375977,13.4258947372437,Entire home/apt,85,2,10,2,0
6688242,26729816,Christa,Mitte,Brunnenstr. Süd,52.5317077636719,13.3982830047607,Entire home/apt,85,6,8,1,0
3548452,17863336,Christian,Pankow,Pankow Süd,52.5558166503906,13.4203882217407,Entire home/apt,85,2,10,2,0
7021032,36801825,Christian,Pankow,Prenzlauer Berg Südwest,52.5376091003418,13.4195709228516,Entire home/apt,85,7,1,1,0
20957857,8385594,Christian,Mitte,Alexanderplatz,52.5308151245117,13.3801307678223,Entire home/apt,85,3,8,1,0
26444288,198543314,Christian,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5122947692871,13.4302644729614,Private room,85,1,1,1,18
29478647,222021604,Christof,Mitte,Osloer Straße,52.5580444335938,13.3879327774048,Entire home/apt,85,2,0,1,19
3224006,2913887,Christoph,Pankow,Helmholtzplatz,52.5437011718750,13.4152297973633,Entire home/apt,85,71,6,1,83
21436573,154459928,Cla,Neukölln,Reuterstraße,52.4826393127441,13.4382905960083,Entire home/apt,85,5,0,1,0
935026,5044501,Clara,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5158195495605,13.4547424316406,Entire home/apt,85,1,359,1,171
3252380,16451186,Clarissa,Pankow,Prenzlauer Berg Süd,52.5315971374512,13.4311733245850,Entire home/apt,85,3,4,1,0
11215481,58425495,Claudia,Tempelhof - Schöneberg,Mariendorf,52.4464302062988,13.3886451721191,Entire home/apt,85,3,26,1,50
22300771,11643774,Constantin,Neukölln,Reuterstraße,52.4879875183105,13.4320926666260,Entire home/apt,85,4,1,1,42
3401999,10711690,Cordula,Mitte,Wedding Zentrum,52.5521850585938,13.3644590377808,Entire home/apt,85,80,5,1,21
22064519,114036993,Cos,Neukölln,Reuterstraße,52.4943504333496,13.4222726821899,Entire home/apt,85,4,50,2,243
27185690,3246925,Cosima,Mitte,Moabit West,52.5262641906738,13.3328914642334,Entire home/apt,85,7,1,1,33
3791248,6144401,Daniel,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4966888427734,13.4245796203613,Entire home/apt,85,4,3,1,0
7385036,18275808,Daniel,Pankow,Prenzlauer Berg Süd,52.5339393615723,13.4350700378418,Entire home/apt,85,3,8,1,0
16939260,33989334,Daniel,Spandau,Gatow / Kladow,52.4922027587891,13.1814270019531,Entire home/apt,85,1,61,1,322
16837900,13510218,Daniela,Steglitz - Zehlendorf,Ostpreußendamm,52.4268760681152,13.3301696777344,Entire home/apt,85,5,2,1,0
2599340,3900511,Daniele E Patrizia,Mitte,Moabit Ost,52.5326385498047,13.3464050292969,Entire home/apt,85,3,12,5,337
2599539,3900511,Daniele E Patrizia,Mitte,Moabit Ost,52.5314788818359,13.3480987548828,Entire home/apt,85,3,1,5,347
23909254,30220239,Deborah,Neukölln,Neuköllner Mitte/Zentrum,52.4861602783203,13.4242801666260,Entire home/apt,85,2,3,1,0
18105932,79106517,Dmitrii,Tempelhof - Schöneberg,Schöneberg-Nord,52.5005111694336,13.3581476211548,Private room,85,4,0,1,0
26727217,6983472,Dominique,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5140647888184,13.3053703308105,Private room,85,4,1,1,0
5497059,28510370,Donald,Mitte,Brunnenstr. Nord,52.5481872558594,13.3949594497681,Entire home/apt,85,6,1,1,0
25073351,547889,Elisa,Lichtenberg,Karlshorst,52.4917793273926,13.5416250228882,Entire home/apt,85,7,0,1,0
16882223,112571636,Elisabeth,Pankow,Helmholtzplatz,52.5436897277832,13.4187831878662,Entire home/apt,85,2,5,1,4
19403686,135968870,Emily,Lichtenberg,Rummelsburger Bucht,52.5004615783691,13.4781208038330,Private room,85,1,1,2,16
11953265,63838688,Enrico,Charlottenburg-Wilm.,Grunewald,52.4956970214844,13.2831830978394,Entire home/apt,85,3,2,11,302
12481020,63838688,Enrico,Tempelhof - Schöneberg,Schöneberg-Nord,52.5033950805664,13.3418588638306,Entire home/apt,85,3,6,11,220
20564303,63838688,Enrico,Charlottenburg-Wilm.,Grunewald,52.4886016845703,13.2940855026245,Entire home/apt,85,3,1,11,322
24482362,63838688,Enrico,Tempelhof - Schöneberg,Schöneberg-Nord,52.5035171508789,13.3442459106445,Entire home/apt,85,3,0,11,0
20466122,45462156,Eugenie,Mitte,Alexanderplatz,52.5044517517090,13.4134263992310,Entire home/apt,85,4,17,1,0
9225893,34449068,Evelyn,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4994010925293,13.3221035003662,Entire home/apt,85,2,94,2,196
